indicator,País__ESTANDAR,Años__ESTANDAR,value,unit,notes_ids,source_id
Tasa de migración,El Salvador,2042,-2.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2043,-2.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2044,-2.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2045,-2.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2046,-2.55,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2047,-2.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2048,-2.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2049,-2.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2050,-2.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2051,-2.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2052,-2.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2053,-2.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2054,-2.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2055,-2.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2056,-2.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2057,-2.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2058,-2.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2059,-2.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2060,-2.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2061,-1.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2062,-1.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2063,-2.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2064,-2.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2065,-2.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2066,-1.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2067,-1.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2068,-1.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2069,-1.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2070,-1.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2071,-1.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2072,-1.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2073,-1.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2074,-1.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2075,-1.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2076,-1.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2077,-1.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2078,-1.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2079,-1.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2080,-1.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2081,-1.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2082,-1.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2083,-1.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2084,-1.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2085,-1.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2086,-1.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2087,-1.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2088,-1.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2089,-1.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2090,-1.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2091,-1.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2092,-1.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2093,-1.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2094,-1.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2095,-1.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2096,-1.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2097,-1.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2098,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2099,-1.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,El Salvador,2100,-1.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1950,0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1951,0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1952,-0.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1953,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1954,-0.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1955,-0.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1956,-0.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1957,-0.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1958,-1.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1959,-0.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1960,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1961,0.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1962,0.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1963,0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1964,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1965,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1966,-0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1967,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1968,-1.48,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1969,-2.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1970,-2.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1971,-4.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1972,-4.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1973,-5.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1974,-6.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1975,-6.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1976,-8.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1977,-7.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1978,-7.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1979,-7.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1980,-6.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1981,-6.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1982,-6.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1983,-4.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1984,-3.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1985,-3.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1986,-3.92,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1987,-3.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1988,-3.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1989,-3.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1990,-3.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1991,-4.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1992,-3.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1993,-3.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1994,-3.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1995,-3.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1996,-4.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1997,-4.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1998,-3.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,1999,-4.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2000,-5.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2001,-4.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2002,-4.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2003,-4.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2004,-3.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2005,-3.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2006,-3.15,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2007,-2.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2008,-3.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2009,-3.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2010,-2.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2011,-2.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2012,-2.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2013,-2.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2014,-2.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2015,-3.02,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2016,-1.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2017,-2.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2018,-3.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2019,-3.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2020,-1.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2021,-1.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2022,-0.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2023,-0.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2024,-0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2025,-0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2026,-0.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2027,-0.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2028,-0.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2029,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2030,-0.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2031,-0.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2032,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2033,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2034,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2035,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2036,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2037,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2038,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2039,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2040,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2041,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2042,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2043,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2044,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2045,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2046,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2047,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2048,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2049,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2050,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2051,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2052,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2053,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2054,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2055,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2056,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2057,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2058,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2059,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2060,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2061,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2062,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2063,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2064,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2065,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2066,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2067,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2068,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2069,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2070,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2071,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2072,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2073,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2074,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2075,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2076,-0.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2077,-0.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2078,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2079,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2080,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2081,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2082,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2083,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2084,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2085,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2086,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2087,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2088,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2089,-0.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2090,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2091,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2092,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2093,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2094,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2095,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2096,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2097,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2098,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2099,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Guatemala,2100,-0.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1950,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1951,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1952,-0.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1953,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1954,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1955,-0.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1956,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1957,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1958,-1.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1959,-1.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1960,-1.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1961,-2.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1962,-2.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1963,-2.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1964,-2.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1965,-3.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1966,-3.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1967,-3.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1968,-3.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1969,-3.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1970,-3.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1971,-3.15,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1972,-3.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1973,-3.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1974,-3.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1975,-3.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1976,-3.92,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1977,-4.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1978,-4.15,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1979,-4.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1980,-4.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1981,-4.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1982,-4.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1983,-4.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1984,-4.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1985,-4.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1986,-4.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1987,-3.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1988,-3.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1989,-3.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1990,-3.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1991,-3.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1992,-2.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1993,-2.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1994,-2.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1995,-2.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1996,-2.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1997,-2.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1998,-2.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,1999,-1.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2000,-1.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2001,-1.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2002,-1.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2003,-1.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2004,-0.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2005,-0.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2006,-0.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2007,-0.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2008,-0.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2009,-0.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2010,-0.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2011,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2012,-0.68,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2013,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2014,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2015,-0.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2016,-0.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2017,-0.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2018,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2019,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2020,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2021,-0.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2022,-0.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2023,-0.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2024,-0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2025,-0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2026,-0.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2027,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2028,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2029,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2030,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2031,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2032,-0.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2033,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2034,-0.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2035,-0.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2036,-0.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2037,-0.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2038,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2039,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2040,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2041,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2042,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2043,-0.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2044,-0.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2045,-0.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2046,-0.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2047,-0.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2048,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2049,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2050,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2051,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2052,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2053,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2054,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2055,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2056,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2057,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2058,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2059,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2060,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2061,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2062,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2063,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2064,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2065,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2066,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2067,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2068,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2069,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2070,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2071,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2072,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2073,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2074,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2075,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2076,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2077,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2078,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2079,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2080,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2081,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2082,-0.05,Tasa por 1.000 habitantes,,6547
